A000014,0,6.5,8.2,207.84054559146267
A000022,0,7.909090909090909,5.2727272727272725,208.61819738243594
A000103,0,0.0,0.0,212.18260036528036
A000109,1,0.0,0.0,101.86902143597608
A000121,1,0.0,0.0,46.48322772340279
A000189,0,0.0,0.0,210.02253584681839
A000211,0,5.0,2.0,191.57105834810648
A000209,0,15.0,0.5,208.99875057804368
A000210,0,39.25,5.833333333333333,202.45314214205848
A000212,0,4.0,2.0,209.04214103357532
A000213,0,0.0,0.0,215.80259336179765
A000214,0,5.5,1.5,185.24879737794046
A000215,0,14.0,1.8,155.74574627790875
A000217,0,15.666666666666666,1.3333333333333333,171.9534624342576
A000224,0,0.0,0.0,105.69427961876762
A000226,0,0.0,0.0,196.2671406278164
A000337,0,9.0,4.0,206.40331618866162
B000008,0,3.0,1.0,191.72154789986357
B000072,0,0.0,0.0,206.54104424790194
B000104,0,3.7142857142857144,3.0,195.3090640505293
B000153,0,0.0,0.0,211.37929110640985
B000179,0,4.0,1.2,175.12097372509152
B000204,0,0.0,0.0,317.7184217955955
B000213,0,0.0,0.0,194.3647161148788
B000229,0,5.4,2.4,183.4368740513699
B000318,0,22.333333333333332,2.0,139.07043104910449
B000371,0,0.0,0.0,180.03180343680424
B000392,0,9.5,2.5,129.518610358108
B000403,0,0.0,0.0,206.46378720956918
B000410,0,4.7272727272727275,7.2727272727272725,197.37717041259603
B000431,0,2.6666666666666665,0.0,183.43794576534478
B000462,0,4.5,1.5,192.48083855925896
B000463,0,7.25,1.5,207.95642367693506
B000517,0,4.5,2.0,175.4048614785683
B000551,0,0.0,0.0,0.0
B000556,0,6.6,3.0,173.95937564505232
B000586,0,0.0,0.0,214.7746021538085
B000589,0,5.538461538461538,2.5384615384615383,172.49533040157374
B000619,0,6.5,3.0,174.7102097886001
B000644,0,2.5,2.0,187.7779154721169
B000657,0,2.8,3.7,209.86305111321198
B000711,1,5.0,3.0,209.8686147280456
B000817,0,1.6666666666666667,2.0,174.22025371156153
B000880,0,16.5,0.5,183.28072141641613
B000890,0,3.0,4.0,143.21881078291136
B000897,0,5.0,0.3333333333333333,172.1595183494197
B000918,0,0.0,0.0,168.36145181456578
B000971,0,0.0,0.0,191.6327583115094
B000997,0,6.666666666666667,4.333333333333333,162.2712394025003
B001066,1,3.5,1.25,133.90185814994217
B001149,0,12.636363636363637,7.2727272727272725,168.3109301642177
B001172,0,0.0,0.0,190.56654029023926
B001220,0,0.0,0.0,190.3170507513071
C000052,0,4.666666666666667,1.3333333333333333,171.92291325298956
C000071,0,4.916666666666667,1.4166666666666667,186.89552471412705
C000077,1,6.0,0.0,189.47031246971426
C000100,0,14.75,5.75,147.87422643470322
C000141,1,5.375,4.375,187.76413997771022
C000174,1,15.0,2.0,181.8372461939992
C000178,0,8.0,1.0,173.61698916013032
C000293,0,0.0,0.0,148.57902767160886
C000312,0,1.0,1.3333333333333333,166.53418586365126
C000488,0,0.0,0.0,149.3820298738607
C000503,0,2.3333333333333335,1.8333333333333333,186.05900525316824
C000523,0,0.0,0.0,141.34227623208847
C000556,0,18.75,2.5,159.03355195887343
C000621,0,5.0,2.0,152.0710674131766
C000618,0,0.0,0.0,133.11532411361063
C000634,0,27.0,2.3333333333333335,138.5073367007524
C000633,0,2.6666666666666665,0.6666666666666666,136.9023815074618
C000646,0,0.0,0.0,0.0
C000653,0,2.142857142857143,0.7142857142857143,164.77964650395324
C000670,0,0.0,0.0,169.07065216811984
C000709,0,0.0,0.0,276.70604395604397
C000714,0,0.0,0.0,137.89447844280616
C000794,0,2.6363636363636362,2.909090909090909,172.55235760415647
C000807,0,0.0,0.0,142.8543505140566
C000830,0,5.25,4.875,163.9407534494315
C000836,0,0.0,0.0,175.34410009134655
C000846,0,5.5,1.3333333333333333,157.56141059259406
C000868,0,0.0,0.0,187.84907455885312
C000873,0,14.142857142857142,1.7142857142857142,138.30607346794923
C000994,0,0.0,0.0,173.4655986609634
D000044,0,0.0,0.0,56.81896084923905
D000051,0,0.0,0.0,168.6672677714545
D000131,0,0.0,0.0,143.4204171381777
D000203,0,0.0,0.0,155.16884302749978
D000209,0,11.0,2.5,78.5
D000217,0,0.0,0.0,150.4830892149498
D000222,0,9.5,8.25,113.68522798392814
D000267,0,39.5,1.0,166.64177916564387
D000326,0,0.0,0.0,114.67728976386431
D000327,0,3.5454545454545454,5.545454545454546,168.07672987883322
D000355,0,7.583333333333333,4.0,150.93995309199042
D000373,0,1.6,1.2,147.45544150625614
D000416,0,0.0,0.0,160.32573939291441
D000424,0,1.7142857142857142,3.4285714285714284,164.29667532773843
D000429,0,6.666666666666667,3.111111111111111,144.59517496680022
D000432,1,14.0,2.0,147.79271959987835
D000435,0,10.333333333333334,5.333333333333333,87.72336232025293
D000471,0,0.0,0.0,166.20990816875005
D000492,0,17.727272727272727,1.6363636363636365,154.91034680850603
D000533,0,0.0,0.0,129.15025293629188
D000563,1,0.0,0.0,134.76393705988818
D000586,0,0.0,0.0,173.60514656957895
D000592,0,0.0,0.0,164.2608638694605
E000013,0,0.0,0.0,150.14953118865867
E000031,0,0.0,0.0,159.33624885769538
E000077,0,0.0,0.0,116.52584542890831
E000064,0,5.5,3.0,148.52873704941658
E000063,0,3.3,0.8,169.2799150189326
E000174,0,11.333333333333334,4.333333333333333,111.19862951751588
E000179,0,9.866666666666667,6.8,143.92253314869288
E000184,0,0.0,0.0,139.9108050706303
E000201,0,14.0,1.0,156.3479484738395
E000218,0,2.0,0.5,97.61196524975604
E000250,0,0.0,0.0,148.61308298371148
E000282,0,2.6,0.6,126.03105439228895
F000010,0,0.6666666666666666,0.5833333333333334,59.583333333333336
F000041,0,0.0,0.0,155.70419304543483
F000049,0,2.75,2.5,109.0300397235077
F000053,0,14.25,2.0,130.09735066529657
F000059,0,0.0,0.0,155.64112537470484
F000111,0,0.0,0.0,91.60512252536633
F000141,0,0.0,0.0,125.3791850464518
F000184,0,2.5,2.0,129.94259345019884
F000235,0,0.0,0.0,123.24806520829155
F000239,0,0.0,0.0,85.71618819776693
F000270,0,3.0,8.0,140.39167301713235
F000261,0,0.0,0.0,129.1664019458113
F000339,0,20.727272727272727,11.636363636363637,130.8296449507428
F000348,0,12.0,1.6666666666666667,107.94480473004118
F000392,0,14.714285714285714,17.285714285714285,151.1340383297825
F000435,0,0.0,0.0,0.0
G000021,0,8.090909090909092,2.6363636363636362,148.0108589440439
G000025,0,1.5,2.5,119.59755349355912
G000105,0,0.0,0.0,156.584074009938
G000120,0,5.2,4.4,125.95570486175204
G000121,0,11.833333333333334,2.0,133.26597925697664
G000132,0,0.0,0.0,140.104601340552
G000134,0,3.6666666666666665,2.3333333333333335,122.88551693747358
G000153,0,7.0,1.3333333333333333,116.70461397153566
G000180,0,7.0,3.4444444444444446,150.12036834743546
G000210,0,5.555555555555555,3.4444444444444446,147.49258216627646
G000212,0,22.333333333333332,11.0,144.7033237186672
G000225,0,5.25,2.25,76.6329949729289
G000240,0,12.0,2.0,136.96446000334933
G000272,0,12.0,2.25,116.94500575399879
G000291,0,9.0,6.6,118.29476117742385
G000309,0,7.6,4.6,153.03408422942238
G000336,0,21.142857142857142,1.4285714285714286,132.3291786353023
G000349,0,0.0,0.0,26.40592962472835
G000371,0,5.5,1.0,88.78402245013685
G000402,0,0.0,0.0,180.39905734666908
G000417,0,0.0,0.0,112.31374795895528
G000511,0,0.0,0.0,139.60383125210785
G000524,0,7.0,3.0,101.25109022886937
H000067,0,2.8461538461538463,3.4615384615384617,122.24593880496936
H000074,0,8.166666666666666,1.5,140.45119354924842
H000114,0,8.25,3.5,119.50436217025818
H000124,0,0.0,0.0,87.89283690068754
H000151,0,0.0,0.0,40.688165822725885
H000172,0,10.833333333333334,3.5,118.83696989755028
H000236,0,0.0,2.0,137.11692842424407
H000323,0,1.6666666666666667,0.8888888888888888,94.76256463306933
H000340,0,0.0,0.0,147.83467759087182
H000390,0,3.5,3.0,88.20500095863129
H000388,0,0.0,0.0,116.96216765329632
H000444,0,11.5,3.625,110.25054217344835
H000448,0,0.0,0.0,117.14247877600532
H000514,0,5.0,2.0,110.71086559405464
H000528,0,7.818181818181818,3.909090909090909,117.00058791855237
H000547,0,0.0,0.0,131.66897083338839
H000652,0,0.0,0.0,127.05881065608536
H000666,0,0.0,0.0,130.44455156700633
H000670,0,6.5,3.0,124.78464616876245
H000729,0,0.0,0.0,74.70687127791442
H000776,0,0.0,0.0,83.3440483193512
H000788,0,0.0,0.0,133.98063528090782
H000797,0,0.0,0.0,115.47538377374491
H000814,0,0.0,0.0,123.8875559810392
H000878,0,0.0,0.0,113.93091375435517
H000901,0,0.0,0.0,124.80018554053432
H000930,0,14.0,8.5,110.03592103124393
H000981,0,0.0,0.0,111.68100544217404
H001018,0,0.0,0.0,108.27074670594827
H001022,0,0.0,0.0,122.99891805493336
I000024,1,1.5,2.0,58.39561236630479
I000029,0,0.0,0.0,80.02030304387984
J000033,0,0.0,0.0,78.42507150691789
J000047,0,2.0,0.0,64.40947969746071
J000070,0,7.444444444444445,4.777777777777778,122.52819074570955
J000083,0,0.0,0.0,128.04377020670242
J000177,1,16.333333333333332,5.666666666666667,102.97318208678968
J000174,0,8.0,3.4285714285714284,102.38946881612574
J000163,0,0.0,0.0,118.76862317049263
J000187,0,0.0,0.0,94.28948741775646
J000256,0,0.0,0.0,130.0254754630679
J000211,0,3.0,0.0,121.34041566787411
J000265,0,0.0,0.0,113.12282596192729
K000008,0,9.9,3.2,120.71626823794836
K000016,0,7.0,1.4,94.87443869329759
K000110,0,0.0,0.0,95.4132699744831
K000118,0,10.5,0.75,101.31235492898884
K000172,0,4.909090909090909,4.636363636363637,114.57476449133883
K000259,0,4.428571428571429,2.4285714285714284,110.54527619728167
K000274,0,2.25,4.0,77.00133779179623
K000306,0,0.0,0.0,104.33920145111631
K000307,0,0.0,0.0,118.4676048941715
K000312,0,0.0,0.0,103.76283959870129
K000319,0,0.0,0.0,108.07851895543871
K000352,1,4.5,0.5,49.419441474910094
L000556,0,16.0,6.166666666666667,103.6346981610975
L000020,0,0.0,0.0,63.40152010836119
L000045,0,4.5,3.0,104.6932213393514
L000090,0,7.888888888888889,6.555555555555555,108.70162765380394
L000098,0,13.5,0.5,105.60610706761442
L000119,0,0.0,0.0,71.88153231457211
L000169,0,11.125,3.625,104.4892694367375
L000226,0,2.0,0.0,109.05321160322983
L000225,0,6.0,2.5,104.81230642331936
L000243,0,0.0,0.0,79.49377545523818
L000263,0,3.5,3.2857142857142856,97.60445175033475
L000264,0,0.0,0.0,107.20763501833221
L000287,0,7.466666666666667,5.266666666666667,89.78730202369408
L000274,0,3.5454545454545454,1.5454545454545454,97.87279236533094
L000295,0,1.0,3.0,52.04607543833476
L000305,0,0.0,0.0,62.63520031493536
L000342,0,4.0,6.571428571428571,101.9694147193752
L000371,0,11.8,1.0,81.5757133425898
L000381,0,0.0,0.0,97.33078873645269
L000420,0,0.0,0.0,98.47334234814161
L000479,0,0.0,0.0,77.14738891894714
L000480,0,15.4,4.933333333333334,91.46561177105318
L000507,0,0.0,0.0,93.14412482285223
M000015,0,21.0,7.5,77.98583674675874
M000041,0,0.0,0.0,164.3724315619968
M000117,0,5.25,5.75,88.50815750169785
M000133,1,13.083333333333334,8.5,88.00133656419932
M000139,0,0.0,0.0,49.57477995749365
M000174,0,0.0,0.0,75.58029055910458
M000206,0,5.0,3.1666666666666665,71.36393736235657
M000249,0,6.5,5.25,92.76638586631425
M000264,0,0.0,0.0,97.95271272770465
M000291,0,12.0,2.0,90.06978521666747
M000306,0,0.0,0.0,45.67770426833964
M000342,0,5.0,5.0,91.43036344299675
M000350,0,22.6,2.8,72.70205724755593
M000388,0,0.0,0.0,89.74265737534705
M000398,0,0.0,0.0,91.55866485028288
M000399,0,5.0,2.25,77.45328002180841
M000404,0,8.76923076923077,8.846153846153847,72.1037535857784
M000432,0,28.0,2.0,48.09602473580124
M000458,0,0.0,0.0,74.64679286448377
M000473,0,0.0,0.0,90.07613350284969
M000566,0,0.0,0.0,58.05202132236067
M000573,0,0.0,0.0,91.41314189065744
M000590,0,6.555555555555555,3.7777777777777777,89.13459497180058
M000684,0,4.666666666666667,3.6666666666666665,57.69294094268986
M000692,0,19.0,1.5,51.27553931208397
M000725,0,6.166666666666667,7.916666666666667,70.34551572890284
M000718,0,3.0,1.0,42.59024420799125
M000736,0,0.0,0.0,57.88346684416313
M000794,0,9.333333333333334,6.0,66.21166323022713
M000797,0,28.5,5.5,72.26059401276272
M000834,0,0.0,0.0,77.23563869639689
M000843,0,6.5,3.5,64.3095937243519
M000844,0,3.3,0.2,81.05161582800281
M000865,0,0.0,0.0,70.2559386378128
M000881,0,15.0,2.0,78.5420047060573
M000926,0,0.0,0.0,40.134079225865534
M000933,0,8.25,11.5,73.14076079854566
M000941,0,12.166666666666666,13.333333333333334,75.70033182039766
M000999,0,0.0,0.0,71.01548224024975
M001057,0,0.0,0.0,81.55999009921453
M001088,0,0.0,0.0,69.27800758397314
M001120,0,3.7,2.1,77.5018485261883
M001130,0,1.3333333333333333,0.6666666666666666,49.56634932650402
N000003,0,0.0,0.0,76.09657279830384
N000009,0,8.0,3.5,73.3069460187481
N000016,0,0.0,0.0,73.1989710177402
N000094,0,0.0,0.0,36.565770921946495
N000163,0,0.0,0.0,76.02016054762984
N000172,0,0.0,0.0,67.7525852631037
O000001,0,21.0,1.0,74.59656439804739
O000006,0,12.2,9.5,68.54246943590965
O000007,0,10.0,1.5,67.12264165218456
O000069,0,8.0,0.0,68.6745597447282
O000085,0,1.6363636363636365,2.272727272727273,62.589272467834924
O000107,0,2.8,1.2,73.45036762393423
O000108,0,0.0,0.0,52.768098164401145
O000159,0,17.125,9.125,57.97004698180546
O000156,0,0.0,0.0,70.29776756128703
O000163,0,3.5,2.75,69.61465359579378
P000005,0,3.2,0.8,54.69510761945933
P000047,0,0.0,0.0,40.002644104183815
P000066,0,1.4,1.8,48.46927441404168
P000099,0,3.25,2.25,60.06268303540569
P000112,0,0.0,0.0,62.4740176980239
P000148,0,4.5,1.5,45.51807117326458
P000149,0,0.0,0.0,54.12589205641195
P000152,0,0.0,0.0,56.7825351375175
P000170,0,0.0,0.0,55.268980650716976
P000215,0,9.5,4.0,36.759899214848645
P000229,0,0.0,0.0,58.971516235571464
P000259,0,0.0,0.0,53.68211845955317
P000258,0,6.933333333333334,6.133333333333334,58.982224658043684
P000265,0,0.0,0.0,58.33450319207227
P000326,0,7.0,1.0,55.0001793529564
P000328,0,0.0,0.0,58.16800246144221
P000444,0,7.8,4.0,53.05772619774295
P000452,0,4.5,3.0,48.139862607064735
P000574,0,0.0,0.0,42.91886597264829
Q000013,0,0.0,0.0,43.00117053093015
R000011,0,0.0,0.0,52.162978892935854
R000033,0,0.0,0.0,54.31230729976934
R000053,0,18.692307692307693,11.153846153846153,48.59905762440929
R000072,0,0.0,0.0,42.23289553152006
R000080,0,0.0,0.0,51.18749124402941
R000122,1,10.666666666666666,4.0,45.072626265817355
R000141,0,6.333333333333333,3.2222222222222223,57.385857803656094
R000189,0,0.0,0.0,34.0058130510803
R000229,0,20.5,4.75,45.2499910175746
R000243,0,3.5,3.5,39.57734702347387
R000252,0,11.333333333333334,4.0,45.352163241920856
R000262,0,0.0,0.0,44.45700471489162
R000277,0,0.0,0.0,35.918845966052295
R000307,1,9.0,2.6666666666666665,29.51002753541138
R000383,0,36.0,3.0,51.30838220234462
R000385,0,1.5,1.5,47.99693933405673
R000409,0,10.0,4.642857142857143,40.70889391268084
R000435,0,4.857142857142857,6.714285714285714,49.125265573027626
R000436,0,0.0,0.0,44.40003215635689
R000458,0,0.0,0.0,47.20339804848433
R000459,0,0.0,0.0,26.7989683038096
R000465,0,10.166666666666666,4.333333333333333,46.10033534816652
R000481,0,0.0,0.0,46.321384834076994
R000485,0,0.0,0.0,45.17322190010066
R000543,0,0.0,0.0,44.020164875196194
S000005,0,1.75,1.5,41.528360852691826
S000033,1,6.625,7.25,37.15484406923682
S000056,0,0.0,0.0,43.227927730371746
S000059,1,0.0,0.0,24.616375168994075
S000066,0,0.0,0.0,36.91021736482488
S000081,0,0.0,0.0,36.3983640205665
S000094,0,0.16666666666666666,1.3333333333333333,40.51938456973725
S000097,0,0.0,0.0,43.66966816683685
S000109,0,5.0,1.5,26.49164794659514
S000124,0,0.0,0.0,37.979442495101246
S000125,0,4.0,4.25,32.860954182060304
S000142,0,0.0,0.0,28.181935495771246
S000146,0,0.0,0.0,30.937408010278077
S000148,1,24.75,8.25,33.20674341529567
S000244,0,0.0,0.0,28.945193165202895
S000248,0,0.0,0.0,31.764683251586998
S000294,0,0.0,0.0,37.94103967243967
S000303,0,0.0,0.0,38.92565368420947
S001144,0,0.0,0.0,34.99586534447457
S000394,0,3.5714285714285716,0.5714285714285714,30.363333701803843
S000407,0,0.0,0.0,34.25648563094999
S000453,0,1.1666666666666667,1.1666666666666667,37.11621146085446
S000462,0,5.0,2.5,27.11871034816852
S000463,0,5.166666666666667,3.3333333333333335,33.85587635882977
S000465,0,3.0,4.3,35.46148225694501
S000477,0,0.0,0.0,31.724253887818307
S000479,0,0.0,0.0,35.0857040796687
S000480,0,0.0,0.0,27.393495753342666
S000607,0,0.0,0.0,21.14412396432887
S000583,0,5.142857142857143,4.785714285714286,29.71226596423966
S000596,0,13.5,0.0,29.52220234499689
S000586,0,0.0,0.0,30.86898486627922
S000663,1,24.0,3.0,20.160593231773056
S000673,0,0.0,0.0,30.40317438474802
S000675,0,0.0,0.0,18.210045741555078
S000718,0,5.0,1.1666666666666667,25.383697591576322
S000749,0,0.0,0.0,29.75207123177579
S000779,0,0.0,0.0,28.135530586632164
S000785,0,0.0,0.0,27.04740284022615
S000810,0,0.0,0.0,21.474042583852494
S000822,0,9.454545454545455,2.4545454545454546,21.597044350104476
S000851,0,2.5714285714285716,2.4285714285714284,25.661265039709804
S000948,0,2.75,1.5,21.946553355300036
S001040,0,0.0,0.0,22.111308743971275
S001044,0,6.333333333333333,1.3333333333333333,16.23260247235805
S001075,0,0.0,0.0,13.75901367992137
S001113,0,0.0,0.0,23.730000653111052
S001115,0,0.0,0.0,23.614467618164344
S001139,0,0.0,0.0,22.87349492764565
T000034,0,0.0,0.0,21.880855683620485
T000038,0,0.0,0.0,23.515398809510415
T000058,0,0.0,0.0,20.14606387801324
T000074,0,1.6,3.0,19.032120858472698
T000067,0,3.5,0.625,18.27950149935362
T000184,0,0.0,0.0,20.34051841190075
T000162,1,7.5,4.5,8.615106139905539
T000188,0,17.375,1.375,18.59691481766968
T000243,0,0.0,0.0,17.98749655910795
T000316,0,0.0,0.0,15.101805258306676
