A000014,H000324,d,0.5
A000014,O000006,c,1
A000014,D000191,c,1
A000014,E000288,c,1
A000014,M000725,a,1
A000014,E000063,c,1
A000014,P000258,c,-1
A000014,W000800,d,1
A000014,B000410,c,1
A000014,C001063,c,1
A000014,E000179,c,1
A000014,R000170,c,1
A000014,R000435,c,1
A000014,S001174,d,1
A000014,H000324,d,0.5
A000014,C000556,d,1
A000014,C000984,d,1
A000014,G000180,d,1
A000014,L000560,d,1
A000014,L000553,d,1
A000014,L000554,d,1
A000014,M000689,d,1
A000014,P000592,d,1
A000014,Y000033,d,1
A000014,P000258,c,-1
A000014,B001242,a,1
A000014,P000258,c,1
A000014,W000800,d,1
A000014,V000108,c,1
A000014,D000607,c,1
A000014,W000800,d,1
A000014,R000053,c,1
A000014,D000355,c,1
A000014,R000053,c,1
A000014,W000800,d,1
A000014,K000352,e,1
A000014,L000174,e,1
A000014,F000116,c,1
A000014,R000409,c,1
A000014,P000258,c,-1
A000014,R000053,c,1
A000014,M000725,a,1
A000014,M000087,c,1
A000014,B001232,c,1
A000014,B001247,c,1
A000014,C001047,c,1
A000014,F000339,c,1
A000014,G000553,c,1
A000014,M000725,c,1
A000014,W000187,c,1
A000014,W000314,c,1
A000014,Y000033,c,0.5
A000014,W000800,d,1
A000014,P000258,c,-1
A000014,W000800,d,1
A000014,C001066,d,1
A000014,L000397,c,1
A000014,S001045,c,1
A000014,K000113,c,1
A000014,M001150,c,1
A000014,H000324,d,1
A000014,C001066,d,1
A000014,M000725,c,1
A000014,H000324,d,1
A000014,S001045,c,1
A000014,K000113,c,1
A000014,M001150,c,1
A000014,H000324,d,1
A000014,B000589,d,1
A000014,L000261,e,1
A000014,E000063,c,1
A000014,S001174,d,1
A000014,W000800,d,1
A000014,W000800,c,1
A000014,C001066,d,1
A000014,W000800,d,1
A000014,B001254,c,1
A000014,C001066,d,-1
A000014,W000800,d,1
A000014,C000705,f,-1
A000014,S001174,d,-1
A000014,S001174,d,1
A000014,B000589,d,1
A000014,E000063,c,-1
A000014,C001066,d,-1
A000014,W000800,d,1
A000014,Y000033,c,1
A000014,P000258,c,1
A000014,V000127,e,1
A000014,L000550,e,1
A000014,C001066,d,1
A000014,W000800,d,1
A000014,D000327,c,1
A000014,C001066,d,1
A000014,K000105,e,1
A000014,S000148,e,1
A000014,F000062,e,1
A000014,B000711,e,1
A000014,E000063,c,1
A000014,H000324,d,1
A000014,W000800,d,1
A000014,H000324,d,1
A000014,C001066,d,1
A000014,B000589,d,1
A000014,H000324,d,1
A000014,W000800,d,1
A000014,W000800,d,1
A000014,C001066,d,1
A000014,C000174,e,1
A000014,A000360,e,1
A000014,C000141,e,1
A000014,C001041,e,1
A000014,I000024,e,1
A000014,V000126,e,1
A000014,C001066,d,1
A000014,C001066,d,1
A000014,B000468,e,1
A000014,S001045,c,1
A000014,C001066,d,1
A000014,L000562,c,1
A000014,M001148,c,1
A000014,B001231,c,1
A000014,B001247,c,1
A000014,D000299,c,1
A000014,D000600,c,1
A000014,H000324,c,1
A000014,H000627,c,1
A000014,K000361,c,1
A000014,K000366,c,1
A000014,R000435,c,1
A000014,W000797,c,1
A000014,R000170,c,-1
A000014,H000676,c,-1
A000014,S000583,c,-1
A000014,S001174,d,1
A000014,H000324,d,1
A000014,W000800,d,1
A000014,O000007,c,1
A000014,B001258,c,1
A000014,B001232,c,1
A000014,W000800,d,1
A000014,C001066,d,1
A000014,P000523,c,1
A000014,P000258,c,-1
A000014,E000063,c,-1
A000014,S000770,e,1
A000014,L000261,e,1
A000014,C001066,d,1
A000014,H000324,d,1
A000014,R000053,c,1
A000014,D000355,c,1
A000014,S001174,d,1
A000014,R000053,c,-1
A000014,B001231,c,-1
A000014,B000574,c,-1
A000014,C001038,c,-1
A000014,J000284,c,-1
A000014,L000557,c,-1
A000014,L000263,c,-1
A000014,L000287,c,-1
A000014,M000404,c,-1
A000014,M001148,c,-1
A000014,N000015,c,-1
A000014,P000422,c,-1
A000014,V000128,c,-1
A000014,V000126,e,1
A000014,S001174,d,1
A000014,H000324,d,1
A000014,H000206,e,1
A000014,C000286,e,1
A000014,P000258,c,1
A000014,W000800,c,0.5
A000014,H000874,d,1
A000014,B000589,d,1
A000014,P000258,c,0.5
A000014,T000463,c,1
A000014,S001174,d,1
A000014,H000324,d,1
A000014,C001066,d,1
A000014,C001066,d,1
A000014,M001149,c,1
A000014,C000705,f,1
A000014,S001174,d,1
A000014,R000170,c,1
A000014,B000589,d,1
A000014,P000258,c,-1
A000014,B000911,d,1
A000014,S001174,d,-1
A000014,H000324,d,1
A000014,R000053,c,-1
A000014,B000574,c,-1
A000014,C001038,c,-1
A000014,L000557,c,-1
A000014,L000263,c,-1
A000014,L000287,c,-1
A000014,M000404,c,-1
A000014,M001148,c,-1
A000014,P000422,c,-1
A000014,V000128,c,-1
A000014,S001174,d,1
A000014,V000108,c,0.5
A000014,C001066,d,1
A000014,L000480,c,0.5
A000014,R000053,c,1
A000014,V000108,c,0.5
A000014,O000007,c,-1
A000014,O000007,c,-1
A000014,H000874,d,-1
A000014,O000085,c,-1
A000014,O000007,c,1
A000014,M001120,c,1
A000014,C001066,d,1
A000014,A000362,d,1
A000014,B000574,d,1
A000014,B001245,d,1
A000014,H000712,d,1
A000014,K000188,d,1
A000014,K000336,d,1
A000014,M000309,d,1
A000014,S001170,d,1
A000014,S001174,d,1
A000014,B001232,c,1
A000014,M001154,c,1
A000014,W000800,d,1
A000014,S001174,d,1
A000014,M000714,d,1
A000014,E000092,d,1
A000014,M000934,c,1
A000014,S001172,c,1
A000014,R000053,c,1
A000014,K000172,c,1
A000014,C001047,c,1
A000014,D000197,c,1
A000014,C001066,d,1
A000014,V000108,c,0.5
A000014,L000480,c,0.5
A000014,O000007,b,1
A000014,V000108,c,0.5
A000014,M000844,c,0.5
A000014,C001066,d,1
A000014,D000429,c,1
A000014,H000324,d,1
A000014,C001066,d,1
A000014,S001174,d,1
A000014,B001229,c,1
A000014,W000793,c,1
A000014,M001166,c,1
A000014,K000365,c,1
A000014,T000057,c,1
A000014,S001174,d,1
A000014,W000800,d,1
A000014,M000725,a,1
A000014,S001174,d,1
A000014,H000324,d,1
A000014,H000874,d,1
A000014,O000007,c,1
A000014,O000007,c,-1
A000014,M001120,c,-1
A000014,O000007,c,1
A000014,R000053,c,1
A000014,C001066,d,1
A000014,H000324,d,1
A000014,W000800,d,1
A000014,M001120,c,1
A000014,V000108,c,0.5
A000014,O000007,c,-1
A000014,O000007,c,-1
A000014,W000800,d,1
A000014,R000053,c,1
A000014,O000007,c,1
A000014,C001066,d,1
A000014,H000874,d,1
A000014,C000537,d,1
A000014,E000287,d,1
A000014,L000557,d,1
A000014,B000589,d,1
A000014,W000800,d,1
A000014,R000053,c,1
A000014,L000287,c,1
A000014,V000108,c,1
A000014,M001120,c,1
A000014,M000355,e,-1
A000014,B000611,e,-1
A000014,W000800,d,1
A000014,O000007,c,1
A000014,S001174,d,1
A000014,T000460,c,1
A000014,J000174,c,1
A000014,H000874,c,-1
A000014,B000589,c,-1
A000014,C000984,d,1
A000014,S001174,d,1
A000014,O000007,c,1
A000014,O000007,c,1
A000014,D000327,c,-1
A000014,M000844,c,1
