A000370,M000725,c,0.5
A000370,M000485,c,1
A000370,S000250,d,-1
A000370,C000071,c,-1
A000370,G000549,c,-1
A000370,K000376,c,-1
A000370,R000585,c,-1
A000370,S001179,c,-1
A000370,S000250,d,-1
A000370,C001053,d,-1
A000370,B001248,d,-1
A000370,S000250,d,-1
A000370,C000071,c,1
A000370,C001075,c,1
A000370,B001269,c,1
A000370,K000376,c,1
A000370,M001144,c,1
A000055,B001248,d,1
A000055,S000250,d,1
A000055,L000491,c,1
A000055,S000250,a,1
A000055,S000250,d,1
A000055,S000250,d,0.5
A000055,S000250,d,0.5
A000055,B001250,d,1
A000055,W000810,d,1
A000055,S000250,d,1
A000055,W000806,d,0.5
A000055,R000395,b,1
A000055,W000810,d,1
A000055,R000395,c,1
A000055,W000810,d,1
A000055,S000250,d,1
A000055,S000250,d,1
A000055,B001248,d,1
A000055,C001045,b,1
A000055,W000810,d,0.5
A000055,C001077,c,1
A000055,T000472,c,1
A000055,N000147,c,1
A000055,C000556,c,1
A000055,G000559,c,1
A000055,H001048,c,1
A000055,W000806,d,0.5
A000055,L000571,c,1
A000055,C001096,c,1
A000055,J000126,c,1
A000055,S000583,c,1
A000055,S001193,c,1
A000055,C001053,d,1
A000055,W000812,c,0.5
A000055,M001191,c,0.5
A000055,S000250,d,1
A000055,C000071,c,-1
A000055,M001150,c,-1
A000055,C001076,c,0.5
A000055,J000292,c,1
A000055,T000469,c,1
A000055,F000450,d,1
A000055,C001053,d,1
A000055,L000491,c,-1
A000055,C001046,d,-1
A000055,C001076,c,1
A000055,C001076,c,1
A000055,F000450,d,1
A000055,H000329,c,1
A000055,C001046,d,1
A000055,S000250,d,1
A000055,C001053,d,1
A000055,C001046,d,1
A000055,W000798,c,1
A000055,C001069,c,1
A000055,B001248,d,1
A000055,S000250,d,1
A000055,S000250,d,1
A000055,C001053,d,1
A000055,C001053,d,1
A000055,S000250,d,1
A000055,W000810,d,1
A000055,S000250,d,1
A000055,B001248,d,1
A000055,W000810,d,1
A000055,B001250,d,1
A000055,B001250,d,1
A000055,W000810,d,1
A000055,H001042,f,1
A000055,S001194,f,1
A000055,M001156,c,1
A000055,C001092,c,1
A000055,E000215,c,1
A000055,F000451,c,1
A000055,G000548,c,1
A000055,S001183,c,1
A000055,S001157,c,1
A000055,B001250,d,1
A000055,K000220,b,1
A000055,W000804,c,1
A000055,K000188,c,1
A000055,B001248,d,1
A000055,L000491,c,-1
A000055,B001248,d,1
A000055,L000111,c,1
A000055,H000206,e,1
A000055,R000395,c,-1
A000055,R000395,c,1
A000055,L000111,c,1
A000055,W000813,c,1
A000055,C001053,d,1
A000055,A000055,b,1
A000055,A000055,b,1
A000055,W000812,c,0.5
A000055,M001191,c,0.5
A000055,B001248,d,1
A000055,C001076,c,1
A000055,S001175,c,1
A000055,F000450,d,1
A000055,S000250,d,1
A000055,L000491,c,1
A000055,M001150,d,0.5
A000055,S000250,d,1
A000055,S000250,c,1
A000055,B001248,c,1
A000055,W000810,c,1
A000055,B001248,d,1
A000055,S000250,c,1
A000055,B001248,c,1
A000055,W000810,c,1
A000055,R000395,c,-1
A000055,B001248,d,1
A000055,C001076,c,1
A000055,B001248,d,1
A000055,C001053,d,1
A000055,W000812,c,0.5
A000055,M001191,c,0.5
A000055,F000450,d,1
A000055,W000810,d,0.5
A000055,R000395,b,1
A000055,B001248,d,1
A000055,W000810,d,1
A000055,W000806,d,1
A000055,C000174,e,1
A000055,C001088,e,1
A000055,B001269,a,0.5
A000055,N000147,a,0.5
A000055,F000450,d,1
A000055,B001248,d,1
A000055,S001176,c,1
A000055,E000215,c,1
A000055,H001045,c,1
A000055,W000791,c,1
A000055,C001046,d,1
A000055,L000491,c,1
A000055,H000329,d,1
A000055,Y000031,c,1
A000055,B001250,d,1
A000055,R000395,b,-1
A000055,L000111,c,0.5
A000055,J000177,e,0.5
A000055,T000250,e,0.5
A000055,E000285,e,1
A000055,B001261,e,1
A000055,C001077,c,1
A000055,G000552,c,1
A000055,K000220,c,1
A000055,L000111,c,1
A000055,W000813,c,1
A000055,R000395,b,1
A000055,B001250,d,1
A000055,J000290,c,1
A000055,K000376,c,1
A000055,M001187,c,1
A000055,M000639,e,1
A000055,C001071,e,1
A000055,R000595,e,1
A000055,U000039,e,1
A000055,C001077,c,1
A000055,T000472,c,1
A000055,R000395,b,1
A000055,W000779,e,1
A000055,M001153,e,1
A000055,C001053,d,1
A000055,C001093,a,1
A000055,A000055,b,1
A000055,F000450,d,1
A000055,W000806,d,1
A000055,F000450,d,1
A000055,C001053,d,1
A000055,W000810,d,1
A000055,C001076,c,1
A000055,F000450,d,1
A000055,F000450,d,1
A000055,R000395,b,1
A000055,W000806,d,1
A000055,R000395,c,1
A000055,R000395,c,1
A000055,L000111,c,1
A000055,W000813,c,1
A000055,C001053,d,1
A000055,N000147,a,1
A000055,B001269,a,1
A000055,B001286,a,1
A000055,F000450,d,1
A000055,A000055,b,1
A000055,W000810,d,1
A000055,B001248,d,1
A000055,C000141,e,1
A000055,M000702,e,1
A000055,C001053,d,0.5
A000055,B001248,d,1
A000055,F000460,c,1
A000055,L000562,c,1
A000055,F000455,d,1
A000055,W000806,d,1
A000055,M000725,c,1
A000055,G000562,c,0.5
A000055,C001053,d,1
A000055,F000450,d,1
A000055,M000485,c,0.5
A000055,B001248,d,1
A000055,C001053,d,1
A000055,R000395,b,-1
A000055,S000250,d,1
A000055,C000984,c,1
A000055,F000450,d,1
A000055,C000071,c,1
A000055,G000549,c,1
A000055,K000376,c,1
A000055,R000585,c,1
A000055,S001179,c,1
A000055,B001248,d,1
A000055,B001248,d,1
A000055,C001053,d,1
A000055,C001045,c,1
A000055,C001053,d,1
A000055,C001053,d,1
A000055,C000071,c,1
A000055,S001154,c,1
A000055,S000250,d,1
A000055,J000290,c,1
A000055,K000376,c,1
A000055,N000181,c,1
A000055,R000585,c,1
A000055,S000250,d,1
A000055,R000395,c,1
A000055,L000111,c,1
A000055,W000813,c,1
A000055,K000381,c,1
A000055,B001250,d,1
A000055,B001248,d,1
A000055,S000250,d,1
A000055,S000250,d,1
A000055,R000395,c,-1
A000055,L000111,c,-1
A000055,W000813,c,-1
A000055,L000111,c,1
A000055,R000395,c,-1
A000055,L000111,c,-1
A000055,W000813,c,-1
A000055,S000250,d,0.5
A000055,S000250,d,1
A000055,S000250,d,0.5
A000055,B001248,d,1
A000055,C001053,d,1
A000055,H000338,e,0.5
A000055,L000577,e,0.5
A000055,S000250,d,1
A000055,B001248,d,1
A000055,S001181,e,0.5
A000055,A000368,e,0.5
A000055,S000250,d,0.5
A000055,P000449,e,1
A000055,B001265,e,1
A000055,J000177,e,1
A000055,S001181,e,1
A000055,U000038,e,1
A000055,C001036,c,1
A000055,B001282,c,1
A000055,H001058,c,1
A000055,M001139,c,1
A000055,S001157,c,1
A000055,M000355,e,1
A000055,W000810,d,1
A000055,C001053,d,0.5
A000055,P000449,e,1
A000055,B000575,e,1
A000055,L000550,e,1
A000055,C001053,d,1
A000055,F000450,d,1
A000055,W000810,d,1
A000055,B001250,d,1
A000055,S000770,e,-1
A000055,L000261,e,-1
A000055,C001053,c,1
A000055,B001273,c,1
A000055,D000096,c,1
A000055,S000250,d,1
A000055,C001053,d,1
A000055,R000395,c,1
A000055,C000071,c,-1
A000055,S001154,c,-1
A000055,B001250,d,1
A000055,B001273,c,-1
A000055,D000096,c,-1
A000055,S000250,d,1
A000055,F000450,d,1
A000055,R000395,c,-1
A000055,L000111,c,-1
A000055,W000813,c,-1
A000055,C001053,d,1
A000055,C001064,c,1
A000055,B001248,d,1
A000055,W000672,c,1
A000055,W000806,d,1
A000055,R000395,c,-1
A000055,L000111,c,-1
A000055,W000813,c,-1
A000055,L000566,c,1
A000055,B001243,c,1
A000055,E000215,c,1
A000055,W000800,c,1
A000055,F000450,d,1
A000055,R000395,c,-1
A000055,L000111,c,-1
A000055,W000813,c,-1
A000055,C001053,d,1
A000055,W000806,d,1
A000055,B001250,d,1
A000055,B001248,d,1
A000055,B001248,d,1
A000055,S000250,d,1
A000055,B001248,d,1
A000055,S000250,d,1
A000055,C000071,c,0.5
A000055,C000071,c,0.5
A000055,W000810,d,1
A000055,C001075,c,-1
A000055,B001269,c,-1
A000055,K000376,c,-1
A000055,M001144,c,-1
A000055,M001144,c,-1
A000055,B001250,d,1
A000055,L000491,c,1
A000361,B001248,d,1
A000361,L000491,c,1
A000361,S000250,a,1
A000361,S000250,d,1
A000361,W000810,d,1
A000361,S000250,d,1
A000361,W000810,d,1
A000361,R000395,c,1
A000361,S000250,d,1
A000361,B001248,d,1
A000361,W000810,d,1
A000361,C001077,c,1
A000361,T000472,c,1
A000361,N000147,c,1
A000361,C000556,c,1
A000361,G000559,c,1
A000361,H001048,c,1
A000361,L000571,c,1
A000361,C001096,c,1
A000361,J000126,c,1
A000361,S000583,c,1
A000361,S001193,c,1
A000361,C001053,d,1
A000361,S000250,d,1
A000361,C000071,c,-1
A000361,M001150,c,-1
A000361,C001076,c,1
A000361,F000450,d,1
A000361,C001053,d,1
A000361,L000491,c,-1
A000361,C001046,d,-1
A000361,C001076,c,0.5
A000361,F000450,d,1
A000361,H000329,c,1
A000361,C001046,d,1
A000361,S000250,d,1
A000361,C001053,d,1
A000361,C001046,d,1
A000361,W000798,c,1
A000361,C001069,c,1
A000361,B001248,d,1
A000361,C001053,d,1
A000361,C001053,d,1
A000361,S000250,d,1
A000361,B001248,d,1
A000361,B001250,d,1
A000361,B001250,d,1
A000361,W000810,d,1
