A000374,W000810,d,1
A000374,S001187,d,1
A000374,C001093,d,1
A000374,N000189,d,1
A000374,S000250,d,1
A000374,F000450,d,1
A000374,S001187,d,1
A000374,E000285,f,-1
A000374,W000810,d,1
A000374,S000250,d,1
A000374,R000395,c,-1
A000374,N000189,d,1
A000374,F000450,d,1
A000374,C001093,d,1
A000374,F000450,d,1
A000374,S000250,d,1
A000374,R000395,c,1
A000374,F000450,d,1
A000374,B001248,d,1
A000374,S000250,d,1
A000374,M001166,c,1
A000374,S001154,c,-1
A000374,R000570,c,-1
A000374,S001154,c,1
A000374,M001144,c,1
A000374,R000570,c,1
A000374,M001165,d,-1
A000374,N000189,d,1
A000374,B001248,d,1
A000374,G000560,c,1
A000374,B001248,d,1
A000374,M001165,d,1
A000374,M001165,d,1
A000374,B001289,d,1
A000374,C001053,d,1
A000374,B000589,c,-1
A000374,C001053,d,1
A000374,B001248,d,1
A000374,A000360,e,1
A000374,C001068,c,1
A000374,F000445,c,1
A000374,N000002,c,1
A000374,R000409,c,1
A000374,B001289,d,1
A000374,F000451,c,1
A000374,B001286,c,1
A000374,C001092,c,1
A000374,F000461,c,1
A000374,F000449,c,1
A000374,K000210,c,1
A000374,Y000033,c,1
A000374,C001093,d,1
A000374,B001289,d,1
A000374,R000395,c,-1
A000374,D000600,c,1
A000374,W000810,d,1
A000374,S000250,d,1
A000374,C001053,d,1
A000374,S000250,d,1
A000374,E000285,f,1
A000374,W000810,d,1
A000374,C001053,d,1
A000374,C001093,d,1
A000374,W000810,d,1
A000374,R000395,c,1
A000374,B001289,d,1
A000374,F000450,d,1
A000374,W000810,d,1
A000374,F000450,d,1
A000374,S000250,d,1
A000374,W000810,d,1
A000374,C001062,c,1
A000374,S001189,c,1
A000374,S001157,c,1
A000374,S000250,c,1
A000374,R000395,b,1
A000374,W000810,d,1
A000374,S001176,c,1
A000374,E000215,c,1
A000374,S000250,c,1
A000374,W000791,c,1
A000374,W000810,d,1
A000374,F000450,d,1
A000374,C001053,d,1
A000374,C001053,d,0.5
A000374,W000810,d,1
A000374,R000395,c,-1
A000374,N000189,d,1
A000374,R000395,c,1
A000374,W000810,d,1
A000374,S000250,d,1
A000374,L000554,c,1
A000374,H001073,c,1
A000374,K000386,c,1
A000374,L000583,c,1
A000374,M001197,c,1
A000374,R000601,c,1
A000374,S001193,c,1
A000374,M001156,c,1
A000374,S001183,c,1
A000374,C001053,d,0.5
A000374,B001271,c,1
A000374,M001165,d,1
A000374,N000189,d,1
A000374,R000570,c,-1
A000374,S001154,c,-1
A000374,N000189,d,1
A000374,C001093,d,1
A000374,S000250,d,1
A000374,F000450,d,1
A000374,C001053,d,1
A000374,N000189,d,1
A000374,J000293,e,1
A000374,C000141,e,1
A000374,M000303,e,1
A000374,T000464,e,1
A000374,S001187,d,1
A000374,S001187,d,1
A000374,S000250,d,1
A000374,C001093,d,1
A000374,F000463,e,1
A000374,N000032,e,1
A000374,C001093,d,1
A000374,N000189,d,1
A000374,B001251,c,1
A000374,M001177,c,1
A000374,S000250,d,1
A000374,W000810,d,1
A000374,P000591,a,1
A000374,I000055,e,1
A000374,B001277,e,1
A000374,F000450,d,1
A000374,B001248,d,1
A000374,W000810,d,1
A000374,B001248,d,1
A000374,F000450,d,1
A000374,B001289,d,1
A000374,B001248,d,1
A000374,V000132,c,1
A000374,M001150,c,1
A000374,B001248,d,1
A000374,B001248,d,1
A000374,R000591,a,1
A000374,F000450,d,1
A000374,F000450,d,1
A000374,C001037,c,1
A000374,M001189,c,1
A000374,S001187,c,1
A000374,M001156,c,1
A000374,S001183,c,1
A000374,B001289,d,1
A000374,S001154,c,1
A000374,D000191,c,1
A000374,G000546,c,1
A000374,N000147,c,1
A000374,T000464,e,1
A000374,D000618,e,1
A000374,B001248,d,1
A000374,B001289,d,1
A000374,C001093,d,1
A000374,C001093,d,1
A000374,N000147,c,1
A000374,G000563,c,1
A000374,G000546,c,1
A000374,S001176,c,1
A000374,C001093,d,1
A000374,M001165,c,1
A000374,B001283,c,1
A000374,B001248,d,1
A000374,C001093,d,1
A000374,J000293,e,1
A000374,B001230,e,1
A000374,C001056,e,1
A000374,B001289,d,1
A000374,W000810,d,1
A000374,B001289,d,1
A000374,B001289,d,1
A000374,M001165,c,1
A000374,W000810,d,1
A000374,B001289,d,1
A000374,C001078,c,1
A000374,M001187,c,1
A000374,W000810,d,1
A000374,C001093,d,1
A000374,T000250,e,1
A000374,A000368,e,1
A000374,B001277,e,1
A000374,H001041,e,1
A000374,K000367,e,1
A000374,M001170,e,1
A000374,M000934,e,1
A000374,N000032,e,1
A000374,W000810,d,1
A000374,C000127,e,1
A000374,M001111,e,1
A000374,M001153,e,-1
A000374,B001248,d,1
A000374,M001187,c,-1
A000374,H001052,c,-1
A000374,T000250,e,-1
A000374,A000368,e,-1
A000374,B001277,e,-1
A000374,H001041,e,-1
A000374,K000367,e,-1
A000374,M001170,e,-1
A000374,M000934,e,-1
A000374,N000032,e,-1
A000374,T000467,c,1
A000374,L000578,c,1
A000374,C001093,d,1
A000374,B001289,d,1
A000374,H001060,c,-1
A000374,F000454,c,-1
A000374,H001059,c,-1
A000374,S001191,c,-1
A000374,S001187,c,-1
A000374,V000130,c,-1
A000374,G000563,c,-1
A000374,G000546,c,-1
A000374,S001176,c,-1
A000374,N000189,d,1
A000374,W000812,c,-1
A000374,H001060,c,1
A000374,F000454,c,1
A000374,H001059,c,1
A000374,S001191,c,1
A000374,S001187,c,1
A000374,V000130,c,1
A000374,C001053,d,1
A000374,B001248,d,1
A000374,S001187,d,1
A000374,B001289,d,1
A000374,F000456,d,-1
A000374,H001057,d,-1
A000374,M000303,e,1
A000374,M001153,e,-1
A000374,W000791,c,1
A000374,R000604,c,1
A000374,C001053,c,1
A000374,C001092,c,1
A000374,C001078,c,1
A000374,G000546,c,1
A000374,L000562,c,1
A000374,P000611,c,1
A000374,S000250,c,1
A000374,W000813,c,1
A000374,B001289,d,1
A000374,B001248,d,1
A000374,B001248,d,1
A000374,D000600,c,1
A000374,S001187,d,1
A000374,C001093,d,1
A000374,S000250,d,1
A000374,C001093,d,1
A000374,C001093,d,1
A000374,N000181,c,1
A000374,S001150,c,1
A000374,M001150,d,1
A000374,B001248,d,1
A000374,N000147,c,1
A000374,C001093,d,1
A000374,C001045,c,1
A000374,S001187,d,1
A000374,P000611,c,1
A000374,V000130,c,1
A000374,S000250,d,1
A000374,L000583,c,1
A000374,S000583,c,1
A000374,W000810,d,1
A000374,B001275,c,1
A000374,B001251,c,1
A000374,W000800,c,1
A000374,B001248,d,1
A000374,S001183,c,1
A000374,S001191,c,1
A000374,C001045,c,-1
A000374,B001248,d,1
A000374,S001187,d,1
A000374,W000810,d,1
A000374,P000591,c,1
A000374,Y000063,c,1
A000374,C001061,c,1
A000374,J000290,c,1
A000374,P000602,c,1
A000374,C001056,e,-1
A000374,C001098,e,-1
A000374,W000810,d,1
A000374,W000810,d,1
A000374,C000059,c,1
A000374,W000791,c,1
A000374,B000574,c,1
A000374,C001053,c,1
A000374,W000810,d,1
A000374,B001289,d,1
A000374,W000800,d,1
A000374,F000450,d,1
A000374,N000189,d,1
A000374,C001093,d,1
A000374,N000189,d,1
A000374,N000181,c,1
A000374,S001150,c,1
A000374,M000303,e,1
A000374,N000189,d,1
A000374,C001071,e,1
A000374,C001053,d,1
A000374,B001289,d,1
A000374,M001166,c,1
A000374,K000378,c,1
A000374,G000560,c,1
A000374,L000567,d,1
A000374,C001067,d,1
A000374,L000566,d,1
A000374,W000800,d,1
A000374,W000810,d,1
A000374,C001093,d,1
A000374,W000810,d,1
A000374,F000450,d,1
A000374,F000450,d,1
A000374,N000189,d,1
A000374,P000594,c,1
A000374,C001038,c,1
A000374,E000215,c,1
A000374,H001059,c,1
A000374,S000250,d,1
A000374,P000592,c,1
A000374,J000032,c,1
A000374,M000087,c,1
A000374,H001058,c,-1
A000374,S000344,c,-1
A000374,R000570,d,1
A000374,N000189,d,1
A000374,S001187,d,1
A000374,M001165,c,1
A000374,H000874,c,1
A000374,S000250,d,1
A000374,M001156,c,1
A000374,S001183,c,1
A000374,S001187,d,1
A000374,P000591,c,1
A000374,F000450,c,1
A000374,G000560,c,1
A000374,H001058,c,1
A000374,S000344,c,1
A000374,S000250,d,1
A000374,C001093,d,1
A000374,N000189,d,1
A000374,B001289,d,1
A000374,M001144,c,1
A000370,W000810,d,-1
A000370,S001187,d,0.5
A000370,C001093,d,-1
A000370,N000189,d,-1
A000370,S000250,d,-1
A000370,F000450,d,-1
A000370,S001187,d,-1
A000370,E000285,f,1
A000370,W000810,d,-1
A000370,S000250,d,-1
A000370,R000395,c,1
A000370,D000600,c,0.5
A000370,D000600,c,0.5
A000370,N000189,d,-1
A000370,F000450,d,-1
A000370,S001187,d,0.5
A000370,C001093,d,-1
A000370,F000450,d,-1
A000370,D000600,c,0.5
A000370,S000250,d,-1
A000370,R000395,c,-1
A000370,F000450,d,-1
A000370,D000600,c,0.5
A000370,B001248,d,-1
A000370,S000250,d,-1
A000370,M001166,c,1
A000370,S001154,c,1
A000370,R000570,c,1
A000370,S001154,c,1
A000370,M001144,c,1
A000370,R000570,c,1
A000370,M001165,d,1
A000370,N000189,d,-1
A000370,B001248,d,-1
A000370,G000560,c,1
A000370,B001248,d,-1
A000370,M001165,d,-1
A000370,M001165,d,-1
A000370,B001289,d,-1
A000370,C001053,d,-1
A000370,B000589,c,1
A000370,C001053,d,-1
A000370,D000600,c,0.5
A000370,B001248,d,-1
A000370,A000360,e,1
A000370,C001068,c,1
A000370,F000445,c,1
A000370,N000002,c,1
A000370,R000409,c,1
A000370,B001289,d,-1
A000370,D000600,c,0.5
A000370,F000451,c,-1
A000370,B001286,c,-1
A000370,C001092,c,-1
A000370,F000461,c,-1
A000370,F000449,c,-1
A000370,K000210,c,-1
A000370,Y000033,c,-1
A000370,C001093,d,-1
A000370,B001289,d,-1
A000370,D000600,c,0.5
A000370,R000395,c,1
A000370,D000600,c,0.5
A000370,D000600,c,0.5
A000370,D000600,c,0.5
A000370,D000600,c,0.5
A000370,D000600,c,0.5
A000370,W000810,d,-1
A000370,S000250,d,-1
A000370,C001053,d,-1
A000370,S000250,d,-1
A000370,E000285,f,-1
A000370,W000810,d,-1
A000370,C001053,d,1
A000370,D000600,c,0.5
A000370,D000600,c,0.5
A000370,C001093,d,-1
A000370,W000810,d,-1
A000370,D000600,c,0.5
A000370,D000600,c,0.5
A000370,R000395,c,-1
A000370,D000600,c,0.5
A000370,B001289,d,-1
A000370,D000600,c,0.5
A000370,F000450,d,-1
A000370,W000810,d,-1
A000370,F000450,d,-1
A000370,S000250,d,-1
A000370,W000810,d,-1
A000370,C001062,c,0.5
A000370,S001189,c,0.5
A000370,S001157,c,0.5
A000370,S000250,c,0.5
A000370,R000395,b,-1
A000370,W000810,d,-1
A000370,D000600,c,0.5
A000370,S001176,c,1
A000370,E000215,c,1
A000370,S000250,c,1
A000370,W000791,c,1
A000370,W000810,d,-1
A000370,F000450,d,-1
A000370,C001053,d,-1
A000370,D000600,c,0.5
A000370,W000810,d,0.5
A000370,D000600,c,0.5
A000370,D000600,c,0.5
A000370,R000395,c,1
A000370,N000189,d,0.5
A000370,R000395,c,-1
A000370,W000810,d,-1
A000370,S000250,d,-1
A000370,L000554,c,1
A000370,H001073,c,1
A000370,K000386,c,1
A000370,L000583,c,1
A000370,M001197,c,1
A000370,R000601,c,1
A000370,S001193,c,1
A000370,M001156,c,1
A000370,S001183,c,1
